track_id,playlist_id,date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,neg,neu,pos,compound,name,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
7HIkou7H00pnETZ9UaZz2Z,7Iw0yI71QX59zyFq0kAZTS,6/20/2023,0.683,0.346,0,-13.122,0,0.0783,0.0179,0.000111,0.0827,0.151,72.484,7HIkou7H00pnETZ9UaZz2Z,215905,4,,,,,alexandria virgina,13.8,8.6,11.3,13.8,6.3,10.8,4.8,64.7,2.184,100,16.67,rain,0,0,33.5,20.1,189.5,1018.5,79.4,15.7,114.5,9.7,4,10,4:51:31,20:51:06,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
7HIkou7H00pnETZ9UaZz2Z,7Iw0yI71QX59zyFq0kAZTS,6/20/2023,0.683,0.346,0,-13.122,0,0.0783,0.0179,0.000111,0.0827,0.151,72.484,7HIkou7H00pnETZ9UaZz2Z,215905,4,,,,,alexandria virgina,27.1,21.9,24.2,28.0,21.9,24.2,18.1,69.6,0.026,100,4.17,rain,0,0,46.4,28.6,75.0,1018.3,78.3,13.4,138.1,11.9,5,10,5:43:13,20:36:24,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
5OMxP9ANYVptJ5ob1aEFD7,7Iw0yI71QX59zyFq0kAZTS,6/22/2023,0.682,0.346,6,-11.319,1,0.035,0.107,0.486,0.104,0.188,139.774,5OMxP9ANYVptJ5ob1aEFD7,255990,4,,,,,alexandria virgina,23.9,8.2,16.6,23.9,8.2,16.6,4.7,50.6,0.0,0,0.0,,0,0,16.6,12.2,23.1,1016.6,23.4,16.0,249.0,21.5,7,10,4:51:57,20:51:30,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
5OMxP9ANYVptJ5ob1aEFD7,7Iw0yI71QX59zyFq0kAZTS,6/22/2023,0.682,0.346,6,-11.319,1,0.035,0.107,0.486,0.104,0.188,139.774,5OMxP9ANYVptJ5ob1aEFD7,255990,4,,,,,alexandria virgina,19.8,16.1,18.0,19.8,16.1,18.0,16.7,91.6,1.387,100,41.67,rain,0,0,38.9,22.6,50.5,1018.3,100.0,10.6,66.8,5.7,2,10,5:43:38,20:36:49,0.15,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2UcA9wm0llSz31OYs6K2ja,7Iw0yI71QX59zyFq0kAZTS,6/23/2023,0.541,0.588,6,-7.462,1,0.154,0.703,0.000938,0.124,0.288,135.747,2UcA9wm0llSz31OYs6K2ja,152967,3,,,,,alexandria virgina,27.6,9.2,19.3,26.4,9.2,19.1,4.4,42.5,0.0,0,0.0,,0,0,31.7,19.1,286.4,1011.3,15.4,16.0,258.8,22.2,8,10,4:52:13,20:51:37,0.18,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2UcA9wm0llSz31OYs6K2ja,7Iw0yI71QX59zyFq0kAZTS,6/23/2023,0.541,0.588,6,-7.462,1,0.154,0.703,0.000938,0.124,0.288,135.747,2UcA9wm0llSz31OYs6K2ja,152967,3,,,,,alexandria virgina,26.1,18.6,21.8,26.1,18.6,21.8,20.4,91.7,6.469,100,70.83,rain,0,0,27.7,14.5,72.6,1013.6,93.8,11.6,108.4,9.2,5,30,5:43:53,20:36:59,0.18,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
5dqNCR3ANsOIMeQLpk54wU,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.465,0.213,0,-10.183,1,0.0323,0.856,0.00557,0.0863,0.0803,123.518,5dqNCR3ANsOIMeQLpk54wU,239702,4,,,,,alexandria virgina,27.7,12.6,20.5,26.7,12.6,20.3,5.9,41.1,0.0,0,0.0,,0,0,47.9,19.4,176.1,1015.3,32.7,16.0,227.8,19.6,7,10,4:52:32,20:51:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
5dqNCR3ANsOIMeQLpk54wU,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.465,0.213,0,-10.183,1,0.0323,0.856,0.00557,0.0863,0.0803,123.518,5dqNCR3ANsOIMeQLpk54wU,239702,4,,,,,alexandria virgina,31.0,22.0,25.3,32.0,22.0,25.7,20.4,76.8,0.284,100,8.33,rain,0,0,16.6,16.3,213.3,1010.8,86.9,15.7,253.8,21.8,9,30,5:44:10,20:37:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
18gcopzbu2DjQjR2DI5pE8,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.288,0.215,11,-13.12,1,0.0628,0.969,0.0181,0.0957,0.137,75.774,18gcopzbu2DjQjR2DI5pE8,188557,5,,,,,alexandria virgina,27.7,12.6,20.5,26.7,12.6,20.3,5.9,41.1,0.0,0,0.0,,0,0,47.9,19.4,176.1,1015.3,32.7,16.0,227.8,19.6,7,10,4:52:32,20:51:43,0.22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
18gcopzbu2DjQjR2DI5pE8,7Iw0yI71QX59zyFq0kAZTS,6/24/2023,0.288,0.215,11,-13.12,1,0.0628,0.969,0.0181,0.0957,0.137,75.774,18gcopzbu2DjQjR2DI5pE8,188557,5,,,,,alexandria virgina,31.0,22.0,25.3,32.0,22.0,25.7,20.4,76.8,0.284,100,8.33,rain,0,0,16.6,16.3,213.3,1010.8,86.9,15.7,253.8,21.8,9,30,5:44:10,20:37:07,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
0utlOiJy2weVl9WTkcEWHy,7Iw0yI71QX59zyFq0kAZTS,6/25/2023,0.894,0.284,11,-13.002,0,0.33,0.358,0.000487,0.11,0.413,138.944,0utlOiJy2weVl9WTkcEWHy,216520,4,0.1,0.822,0.078,-0.9537,alexandria virgina,28.6,12.6,21.4,27.1,12.6,21.0,6.4,42.7,0.0,0,0.0,,0,0,31.7,21.4,195.6,1014.8,34.8,16.0,224.8,19.5,7,10,4:52:53,20:51:45,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
0utlOiJy2weVl9WTkcEWHy,7Iw0yI71QX59zyFq0kAZTS,6/25/2023,0.894,0.284,11,-13.002,0,0.33,0.358,0.000487,0.11,0.413,138.944,0utlOiJy2weVl9WTkcEWHy,216520,4,0.1,0.822,0.078,-0.9537,alexandria virgina,32.8,21.4,26.9,33.4,21.4,27.5,19.0,63.6,0.0,0,0.0,,0,0,18.4,20.0,255.5,1010.0,50.2,16.0,270.3,23.4,10,30,5:44:29,20:37:13,0.24,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
7uEBkDFGv5Q2oXfrk5hjQE,7Iw0yI71QX59zyFq0kAZTS,6/26/2023,0.758,0.751,1,-6.154,0,0.0296,0.417,0.0144,0.136,0.729,94.011,7uEBkDFGv5Q2oXfrk5hjQE,183830,4,,,,,alexandria virgina,28.5,14.3,21.8,27.2,14.3,21.7,8.1,44.4,0.0,0,0.0,,0,0,14.8,19.8,246.6,1011.8,33.1,16.0,209.3,18.0,7,10,4:53:17,20:51:45,0.25,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
7uEBkDFGv5Q2oXfrk5hjQE,7Iw0yI71QX59zyFq0kAZTS,6/26/2023,0.758,0.751,1,-6.154,0,0.0296,0.417,0.0144,0.136,0.729,94.011,7uEBkDFGv5Q2oXfrk5hjQE,183830,4,,,,,alexandria virgina,31.0,23.9,27.0,34.5,23.9,28.3,20.9,70.3,0.0,0,0.0,,0,0,37.1,22.2,185.8,1005.2,77.5,15.6,216.3,18.6,8,30,5:44:48,20:37:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2RGe02P8xxSF9syj0ltPjX,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.431,0.773,2,-5.002,1,0.0636,0.0264,0.0,0.348,0.504,111.387,2RGe02P8xxSF9syj0ltPjX,270927,4,,,,,alexandria virgina,28.7,17.2,21.5,27.6,17.2,21.3,10.9,53.7,4.208,100,16.67,rain,0,0,47.9,27.1,251.6,1009.6,56.8,15.8,218.0,18.7,7,10,4:53:42,20:51:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2RGe02P8xxSF9syj0ltPjX,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.431,0.773,2,-5.002,1,0.0636,0.0264,0.0,0.348,0.504,111.387,2RGe02P8xxSF9syj0ltPjX,270927,4,,,,,alexandria virgina,28.9,20.4,23.4,30.2,20.4,23.5,18.6,75.6,19.089,100,37.5,rain,0,0,55.0,26.7,206.6,1005.4,82.4,15.7,185.6,16.0,7,30,5:45:10,20:37:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
0puyikpyVwe8TTv2tvMHeq,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.411,0.618,4,-4.964,0,0.0469,0.109,0.0,0.279,0.211,120.734,0puyikpyVwe8TTv2tvMHeq,289309,4,,,,,alexandria virgina,28.7,17.2,21.5,27.6,17.2,21.3,10.9,53.7,4.208,100,16.67,rain,0,0,47.9,27.1,251.6,1009.6,56.8,15.8,218.0,18.7,7,10,4:53:42,20:51:43,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
0puyikpyVwe8TTv2tvMHeq,7Iw0yI71QX59zyFq0kAZTS,6/27/2023,0.411,0.618,4,-4.964,0,0.0469,0.109,0.0,0.279,0.211,120.734,0puyikpyVwe8TTv2tvMHeq,289309,4,,,,,alexandria virgina,28.9,20.4,23.4,30.2,20.4,23.5,18.6,75.6,19.089,100,37.5,rain,0,0,55.0,26.7,206.6,1005.4,82.4,15.7,185.6,16.0,7,30,5:45:10,20:37:19,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
4NVn2zloJfjSFQXpK2RhCP,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021,4NVn2zloJfjSFQXpK2RhCP,319622,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
4NVn2zloJfjSFQXpK2RhCP,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.745,0.457,1,-9.619,1,0.0424,0.541,0.00856,0.106,0.382,124.021,4NVn2zloJfjSFQXpK2RhCP,319622,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
67xIb2FoEZtCiMqxE5xajK,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.441,0.698,5,-4.298,1,0.0393,0.0209,0.0,0.109,0.49,136.105,67xIb2FoEZtCiMqxE5xajK,235366,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
67xIb2FoEZtCiMqxE5xajK,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.441,0.698,5,-4.298,1,0.0393,0.0209,0.0,0.109,0.49,136.105,67xIb2FoEZtCiMqxE5xajK,235366,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
7oQERl1NetudC5UUqqVA5K,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.74,0.63,7,-7.955,0,0.175,0.162,4.3e-06,0.205,0.517,130.041,7oQERl1NetudC5UUqqVA5K,213603,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
7oQERl1NetudC5UUqqVA5K,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.74,0.63,7,-7.955,0,0.175,0.162,4.3e-06,0.205,0.517,130.041,7oQERl1NetudC5UUqqVA5K,213603,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
0DLcjcjvUywWkPYseSdg7J,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.704,0.644,0,-5.543,1,0.102,0.0226,1.04e-06,0.122,0.273,160.058,0DLcjcjvUywWkPYseSdg7J,216959,3,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
0DLcjcjvUywWkPYseSdg7J,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.704,0.644,0,-5.543,1,0.102,0.0226,1.04e-06,0.122,0.273,160.058,0DLcjcjvUywWkPYseSdg7J,216959,3,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
70Df9vLmOQNMREq7Byvso0,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.639,0.493,6,-9.363,1,0.0668,0.0187,5.38e-05,0.522,0.262,134.976,70Df9vLmOQNMREq7Byvso0,196000,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
70Df9vLmOQNMREq7Byvso0,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.639,0.493,6,-9.363,1,0.0668,0.0187,5.38e-05,0.522,0.262,134.976,70Df9vLmOQNMREq7Byvso0,196000,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
07yBB72FxYlDusvF3wHbIo,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.568,0.569,0,-10.054,1,0.0665,0.0227,2.51e-05,0.285,0.397,139.545,07yBB72FxYlDusvF3wHbIo,180925,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
07yBB72FxYlDusvF3wHbIo,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.568,0.569,0,-10.054,1,0.0665,0.0227,2.51e-05,0.285,0.397,139.545,07yBB72FxYlDusvF3wHbIo,180925,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
1Y63rJLx2KbigqvlXXwRNX,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.667,0.693,2,-7.526,1,0.335,0.714,0.0,0.107,0.938,84.667,1Y63rJLx2KbigqvlXXwRNX,81241,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
1Y63rJLx2KbigqvlXXwRNX,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.667,0.693,2,-7.526,1,0.335,0.714,0.0,0.107,0.938,84.667,1Y63rJLx2KbigqvlXXwRNX,81241,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
5X5MEY8qK5Y9m9XFnG95GD,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.683,0.643,11,-8.837,0,0.155,0.0353,0.000206,0.159,0.338,163.941,5X5MEY8qK5Y9m9XFnG95GD,196572,4,,,,,alexandria virgina,29.4,14.9,22.1,28.3,14.9,21.8,12.5,59.7,0.0,0,0.0,,0,0,14.8,12.0,308.0,1012.4,22.9,16.0,247.2,21.4,8,10,4:54:11,20:51:38,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
5X5MEY8qK5Y9m9XFnG95GD,7Iw0yI71QX59zyFq0kAZTS,6/28/2023,0.683,0.643,11,-8.837,0,0.155,0.0353,0.000206,0.159,0.338,163.941,5X5MEY8qK5Y9m9XFnG95GD,196572,4,,,,,alexandria virgina,27.7,19.6,23.6,27.9,19.6,23.7,16.5,65.4,0.0,0,0.0,,0,0,43.7,24.5,303.6,1011.7,64.7,11.0,228.0,19.5,10,10,5:45:33,20:37:20,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
42TRtc25JlcHLurf9ILKgD,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.609,0.668,0,-6.352,1,0.0352,0.0432,6.68e-05,0.241,0.503,74.059,42TRtc25JlcHLurf9ILKgD,173514,4,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
42TRtc25JlcHLurf9ILKgD,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.609,0.668,0,-6.352,1,0.0352,0.0432,6.68e-05,0.241,0.503,74.059,42TRtc25JlcHLurf9ILKgD,173514,4,,,,,alexandria virgina,30.3,18.1,24.1,29.2,18.1,24.1,15.1,59.1,0.0,0,0.0,,0,0,13.0,15.1,309.9,1017.0,21.4,6.2,297.8,25.7,9,10,5:45:58,20:37:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
09CqF6VVL6G7NwkCj3M2lU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.765,0.58,1,-7.582,1,0.471,0.177,0.0,0.162,0.785,63.576,09CqF6VVL6G7NwkCj3M2lU,220157,4,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
09CqF6VVL6G7NwkCj3M2lU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.765,0.58,1,-7.582,1,0.471,0.177,0.0,0.162,0.785,63.576,09CqF6VVL6G7NwkCj3M2lU,220157,4,,,,,alexandria virgina,30.3,18.1,24.1,29.2,18.1,24.1,15.1,59.1,0.0,0,0.0,,0,0,13.0,15.1,309.9,1017.0,21.4,6.2,297.8,25.7,9,10,5:45:58,20:37:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
6dykAIAUe10GWeNUs0Rsre,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.752,0.437,9,-7.594,1,0.0466,0.0691,0.00213,0.14,0.366,98.541,6dykAIAUe10GWeNUs0Rsre,193914,4,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
6dykAIAUe10GWeNUs0Rsre,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.752,0.437,9,-7.594,1,0.0466,0.0691,0.00213,0.14,0.366,98.541,6dykAIAUe10GWeNUs0Rsre,193914,4,,,,,alexandria virgina,30.3,18.1,24.1,29.2,18.1,24.1,15.1,59.1,0.0,0,0.0,,0,0,13.0,15.1,309.9,1017.0,21.4,6.2,297.8,25.7,9,10,5:45:58,20:37:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
2mGdIBIKa8lEkm1xtmIJmU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.805,0.365,6,-12.469,1,0.407,0.602,0.0,0.714,0.764,94.971,2mGdIBIKa8lEkm1xtmIJmU,268833,4,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
2mGdIBIKa8lEkm1xtmIJmU,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.805,0.365,6,-12.469,1,0.407,0.602,0.0,0.714,0.764,94.971,2mGdIBIKa8lEkm1xtmIJmU,268833,4,,,,,alexandria virgina,30.3,18.1,24.1,29.2,18.1,24.1,15.1,59.1,0.0,0,0.0,,0,0,13.0,15.1,309.9,1017.0,21.4,6.2,297.8,25.7,9,10,5:45:58,20:37:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
3PTW5X4BlDqVkxNoTTqBqb,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.442,0.741,9,-5.338,0,0.182,0.156,0.0,0.411,0.342,103.425,3PTW5X4BlDqVkxNoTTqBqb,261453,4,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
3PTW5X4BlDqVkxNoTTqBqb,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.442,0.741,9,-5.338,0,0.182,0.156,0.0,0.411,0.342,103.425,3PTW5X4BlDqVkxNoTTqBqb,261453,4,,,,,alexandria virgina,30.3,18.1,24.1,29.2,18.1,24.1,15.1,59.1,0.0,0,0.0,,0,0,13.0,15.1,309.9,1017.0,21.4,6.2,297.8,25.7,9,10,5:45:58,20:37:19,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"C6294,72405013743,KDCA,72403793728,KADW,KDAA,74594013705"
5NijSs5dAwaIybq1GaRTIe,7Iw0yI71QX59zyFq0kAZTS,6/29/2023,0.689,0.394,2,-10.102,0,0.065,0.711,0.000905,0.0859,0.382,117.489,5NijSs5dAwaIybq1GaRTIe,212992,3,,,,,alexandria virgina,31.5,17.1,24.8,29.9,17.1,24.3,12.1,48.9,0.0,0,0.0,,0,0,33.5,14.1,207.9,1013.8,18.2,16.0,233.9,20.2,8,10,4:54:41,20:51:30,0.38,Clear,Clear conditions throughout the day.,clear-day,"F4353,TWRW1,72785524114,72785694176,72785024157,KSFF,KGEG,KSKA"
