artistName,Year,Month,Day,time,Sum of msPlayed,trackName
American Authors,2023,July,24,1899-12-30 10:07:00,169026,Go Big Or Go Home
American Authors,2023,July,24,1899-12-30 10:46:00,183893,Believer
American Authors,2023,July,24,1899-12-30 10:52:00,178560,What We Live For
American Authors,2023,July,24,1899-12-30 20:49:00,180213,Pocket Full Of Gold
American Authors,2023,July,24,1899-12-30 21:24:00,169026,Go Big Or Go Home
American Authors,2023,July,25,1899-12-30 01:40:00,180213,Pocket Full Of Gold
American Authors,2023,July,25,1899-12-30 02:17:00,206920,I'm Born To Run
American Authors,2023,July,25,1899-12-30 02:27:00,178560,What We Live For
American Authors,2023,July,25,1899-12-30 02:37:00,169026,Go Big Or Go Home
American Authors,2023,July,25,1899-12-30 02:58:00,183893,Believer
American Authors,2023,July,25,1899-12-30 04:41:00,180213,Pocket Full Of Gold
American Authors,2023,July,25,1899-12-30 10:02:00,70106,I'm Born To Run
American Authors,2023,July,25,1899-12-30 19:37:00,136791,I'm Born To Run
American Authors,2023,July,25,1899-12-30 20:59:00,196656,Do My Own Thing
American Authors,2023,July,26,1899-12-30 00:46:00,180213,Pocket Full Of Gold
American Authors,2023,July,28,1899-12-30 10:20:00,169026,Go Big Or Go Home
American Authors,2023,July,28,1899-12-30 10:53:00,206920,I'm Born To Run
American Authors,2023,July,28,1899-12-30 10:59:00,183893,Believer
American Authors,2023,July,28,1899-12-30 20:13:00,169026,Go Big Or Go Home
American Authors,2023,July,28,1899-12-30 20:44:00,206920,I'm Born To Run
American Authors,2023,July,28,1899-12-30 20:48:00,180213,Pocket Full Of Gold
American Authors,2023,July,28,1899-12-30 21:05:00,183893,Believer
American Authors,2023,July,31,1899-12-30 20:13:00,180213,Pocket Full Of Gold
American Authors,2023,July,31,1899-12-30 20:19:00,169026,Go Big Or Go Home
American Authors,2023,July,31,1899-12-30 22:41:00,196656,Do My Own Thing
American Authors,2023,July,31,1899-12-30 22:51:00,178560,What We Live For
American Authors,2023,July,31,1899-12-30 23:01:00,169026,Go Big Or Go Home
American Authors,2023,July,31,1899-12-30 23:45:00,183893,Believer
American Authors,2023,August,4,1899-12-30 01:31:00,169026,Go Big Or Go Home
American Authors,2023,August,4,1899-12-30 01:34:00,180213,Pocket Full Of Gold
American Authors,2023,August,4,1899-12-30 01:38:00,220693,Luck
American Authors,2023,August,4,1899-12-30 01:41:00,178560,What We Live For
American Authors,2023,August,5,1899-12-30 02:02:00,180213,Pocket Full Of Gold
American Authors,2023,August,5,1899-12-30 02:08:00,206920,I'm Born To Run
American Authors,2023,August,5,1899-12-30 08:50:00,196656,Do My Own Thing
American Authors,2023,August,5,1899-12-30 13:59:00,22170,Luck
American Authors,2023,August,5,1899-12-30 14:47:00,169026,Go Big Or Go Home
American Authors,2023,August,5,1899-12-30 14:50:00,183893,Believer
American Authors,2023,August,5,1899-12-30 14:57:00,206920,I'm Born To Run
American Authors,2023,August,5,1899-12-30 15:00:00,220693,Luck
American Authors,2023,August,5,1899-12-30 15:07:00,180213,Pocket Full Of Gold
American Authors,2023,August,6,1899-12-30 11:16:00,169026,Go Big Or Go Home
American Authors,2023,August,6,1899-12-30 11:57:00,191280,Pride
American Authors,2023,August,6,1899-12-30 13:38:00,180213,Pocket Full Of Gold
American Authors,2023,August,6,1899-12-30 13:41:00,178560,What We Live For
American Authors,2023,August,7,1899-12-30 01:10:00,180213,Pocket Full Of Gold
American Authors,2023,August,7,1899-12-30 01:25:00,178560,What We Live For
American Authors,2023,August,7,1899-12-30 01:32:00,169026,Go Big Or Go Home
American Authors,2023,August,7,1899-12-30 20:40:00,180213,Pocket Full Of Gold
American Authors,2023,August,7,1899-12-30 21:35:00,183893,Believer
American Authors,2023,August,7,1899-12-30 22:06:00,169026,Go Big Or Go Home
American Authors,2023,August,8,1899-12-30 03:53:00,35776,Pocket Full Of Gold
American Authors,2023,August,8,1899-12-30 04:00:00,180213,Pocket Full Of Gold
American Authors,2023,August,8,1899-12-30 04:28:00,169026,Go Big Or Go Home
American Authors,2023,August,8,1899-12-30 20:58:00,220693,Luck
American Authors,2023,August,8,1899-12-30 21:12:00,183893,Believer
American Authors,2023,August,16,1899-12-30 02:12:00,206920,I'm Born To Run
American Authors,2023,August,18,1899-12-30 01:17:00,183893,Believer
American Authors,2023,August,18,1899-12-30 01:25:00,169026,Go Big Or Go Home
American Hi-Fi,2023,June,24,1899-12-30 23:02:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,1,1899-12-30 02:46:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,1,1899-12-30 22:11:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,5,1899-12-30 21:22:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,7,1899-12-30 10:38:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,11,1899-12-30 01:47:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,11,1899-12-30 22:36:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,14,1899-12-30 22:03:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,16,1899-12-30 02:01:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,16,1899-12-30 13:52:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,16,1899-12-30 23:35:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,19,1899-12-30 01:34:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,20,1899-12-30 05:17:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,23,1899-12-30 09:24:00,188840,Flavor Of The Weak
American Hi-Fi,2023,July,27,1899-12-30 01:58:00,202960,The Art Of Losing
American Hi-Fi,2023,August,1,1899-12-30 20:55:00,188840,Flavor Of The Weak
American Hi-Fi,2023,August,2,1899-12-30 11:18:00,1310,Flavor Of The Weak
American Hi-Fi,2023,August,8,1899-12-30 04:51:00,202960,The Art Of Losing
American Hi-Fi,2023,August,9,1899-12-30 20:26:00,170186,The Geeks Get the Girls
American Hi-Fi,2023,August,19,1899-12-30 02:40:00,170186,The Geeks Get the Girls
American Hi-Fi,2023,August,26,1899-12-30 12:31:00,176598,Flavor Of The Weak
American Hi-Fi,2023,August,26,1899-12-30 20:21:00,188866,Flavor Of The Weak
American Hi-Fi,2023,August,28,1899-12-30 03:45:00,188866,Flavor Of The Weak
American Hi-Fi,2023,August,28,1899-12-30 04:12:00,202960,The Art Of Losing
American Hi-Fi,2023,September,2,1899-12-30 19:44:00,4160,Flavor Of The Weak
American Hi-Fi,2023,September,13,1899-12-30 09:19:00,188866,Flavor Of The Weak
American Hi-Fi,2023,September,14,1899-12-30 20:54:00,188866,Flavor Of The Weak
American Hi-Fi,2023,September,16,1899-12-30 21:11:00,170186,The Geeks Get the Girls
Anarbor,2023,June,24,1899-12-30 18:58:00,157360,18
Anarbor,2023,July,19,1899-12-30 20:05:00,157360,18
Andrew McMahon in the Wilderness,2023,August,8,1899-12-30 01:16:00,223879,Cecilia And The Satellite
Andrew Montana,2023,June,6,1899-12-30 05:53:00,189200,Strawberry
Andrew Montana,2023,June,10,1899-12-30 19:05:00,189200,Strawberry
Andrew Montana,2023,June,18,1899-12-30 02:22:00,189200,Strawberry
Andy Grammer,2023,June,6,1899-12-30 20:59:00,199112,Back Home
Andy Grammer,2023,June,17,1899-12-30 14:30:00,199112,Back Home
Andy Grammer,2023,June,17,1899-12-30 20:03:00,172893,Fine By Me
Andy Grammer,2023,June,18,1899-12-30 01:40:00,199112,Back Home
Andy Grammer,2023,June,23,1899-12-30 10:42:00,201865,85
Andy Grammer,2023,June,23,1899-12-30 19:23:00,199112,Back Home
Andy Grammer,2023,June,26,1899-12-30 23:04:00,199112,Back Home
Andy Grammer,2023,June,27,1899-12-30 01:16:00,201865,85
Andy Grammer,2023,June,29,1899-12-30 01:08:00,199112,Back Home
Andy Grammer,2023,July,9,1899-12-30 06:02:00,199112,Back Home
Andy Grammer,2023,July,22,1899-12-30 00:26:00,201865,85
Andy Grammer,2023,July,22,1899-12-30 05:57:00,201865,85
Andy Grammer,2023,July,25,1899-12-30 04:11:00,199112,Back Home
Andy Grammer,2023,July,31,1899-12-30 22:25:00,189933,Keep Your Head Up
Andy Grammer,2023,August,6,1899-12-30 21:50:00,201865,85
Andy Grammer,2023,August,9,1899-12-30 01:31:00,199263,"Honey, I'm Good."
Angels & Airwaves,2023,June,24,1899-12-30 22:19:00,231413,Everything's Magic
Angels & Airwaves,2023,June,24,1899-12-30 22:51:00,312533,The Adventure
Angels & Airwaves,2023,July,19,1899-12-30 21:26:00,231413,Everything's Magic
Angus & Julia Stone,2023,June,29,1899-12-30 03:41:00,239146,Big Jet Plane
Angus & Julia Stone,2023,June,29,1899-12-30 10:41:00,239146,Big Jet Plane
Angus & Julia Stone,2023,June,30,1899-12-30 04:06:00,239146,Big Jet Plane
Angus & Julia Stone,2023,June,30,1899-12-30 20:40:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,1,1899-12-30 17:12:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,2,1899-12-30 04:46:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,3,1899-12-30 02:22:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,4,1899-12-30 18:21:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,5,1899-12-30 21:36:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,6,1899-12-30 04:25:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,7,1899-12-30 05:43:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,10,1899-12-30 23:11:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,11,1899-12-30 21:20:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,15,1899-12-30 15:10:00,126766,Big Jet Plane
Angus & Julia Stone,2023,July,16,1899-12-30 01:15:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,16,1899-12-30 08:25:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,16,1899-12-30 21:57:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,19,1899-12-30 00:47:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,19,1899-12-30 03:06:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,20,1899-12-30 04:35:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,21,1899-12-30 04:42:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,23,1899-12-30 07:17:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,29,1899-12-30 10:11:00,239146,Big Jet Plane
Angus & Julia Stone,2023,July,31,1899-12-30 10:51:00,273560,Chateau
Angus & Julia Stone,2023,August,1,1899-12-30 02:21:00,239146,Big Jet Plane
Angus & Julia Stone,2023,August,2,1899-12-30 03:37:00,239146,Big Jet Plane
Angus & Julia Stone,2023,August,7,1899-12-30 23:44:00,239146,Big Jet Plane
Angus & Julia Stone,2023,August,19,1899-12-30 13:16:00,235633,Chateau
Angus & Julia Stone,2023,August,26,1899-12-30 11:38:00,239146,Big Jet Plane
Angus & Julia Stone,2023,August,27,1899-12-30 01:13:00,239146,Big Jet Plane
Angus & Julia Stone,2023,September,2,1899-12-30 23:46:00,273560,Chateau
Angus & Julia Stone,2023,September,3,1899-12-30 07:34:00,273560,Chateau
Angus & Julia Stone,2023,September,6,1899-12-30 04:32:00,239146,Big Jet Plane
Angus & Julia Stone,2023,September,13,1899-12-30 08:02:00,239146,Big Jet Plane
Angus & Julia Stone,2023,September,13,1899-12-30 21:07:00,239146,Big Jet Plane
Angus & Julia Stone,2023,September,13,1899-12-30 22:18:00,225666,Mango Tree
Angus & Julia Stone,2023,September,16,1899-12-30 21:22:00,225666,Mango Tree
Annie Lennox,2023,June,6,1899-12-30 05:01:00,347600,Into the West
Arcade Player,2023,June,6,1899-12-30 03:28:00,130612,"Coconut Mall (From ""Mario Kart Wii"")"
Arctic Monkeys,2023,June,5,1899-12-30 20:10:00,272394,Do I Wanna Know?
Arctic Monkeys,2023,June,6,1899-12-30 05:40:00,272394,Do I Wanna Know?
Arctic Monkeys,2023,June,8,1899-12-30 11:45:00,2091,Do I Wanna Know?
Arctic Monkeys,2023,June,8,1899-12-30 20:37:00,270552,Do I Wanna Know?
Arctic Monkeys,2023,June,10,1899-12-30 02:29:00,2740,Do I Wanna Know?
Arctic Monkeys,2023,June,22,1899-12-30 10:09:00,272394,Do I Wanna Know?
At the Drive-In,2023,September,4,1899-12-30 18:36:00,260306,One Armed Scissor
AtinPiano,2023,September,14,1899-12-30 09:02:00,180000,Burying the Dead
AtinPiano,2023,September,15,1899-12-30 08:55:00,180000,Burying the Dead
Atom The Alien,2023,July,28,1899-12-30 01:37:00,231981,Bad Fighter
Audioslave,2023,July,23,1899-12-30 02:00:00,277840,Show Me How to Live
Audioslave,2023,July,23,1899-12-30 04:49:00,222026,Cochise
Audioslave,2023,August,11,1899-12-30 00:35:00,277840,Show Me How to Live
Audioslave,2023,August,20,1899-12-30 01:48:00,215010,Show Me How to Live
Audioslave,2023,August,20,1899-12-30 01:49:00,63787,Show Me How to Live
Audioslave,2023,August,30,1899-12-30 15:14:00,277840,Show Me How to Live
Audioslave,2023,August,31,1899-12-30 19:39:00,277840,Show Me How to Live
Audioslave,2023,September,3,1899-12-30 21:18:00,277840,Show Me How to Live
Audioslave,2023,September,4,1899-12-30 19:05:00,277840,Show Me How to Live
Audioslave,2023,September,5,1899-12-30 19:59:00,279333,Gasoline
Audioslave,2023,September,5,1899-12-30 23:06:00,279333,Gasoline
Audioslave,2023,September,7,1899-12-30 03:27:00,277840,Show Me How to Live
Audioslave,2023,September,15,1899-12-30 15:51:00,277840,Show Me How to Live
AURORA,2023,June,30,1899-12-30 22:14:00,6303,"Murder Song (5, 4, 3, 2, 1)"
AURORA,2023,June,30,1899-12-30 22:15:00,24305,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,June,30,1899-12-30 22:18:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,June,30,1899-12-30 22:22:00,223040,Warrior
AURORA,2023,June,30,1899-12-30 22:26:00,198133,Half the World Away
AURORA,2023,June,30,1899-12-30 22:28:00,82353,Running with the Wolves
AURORA,2023,July,1,1899-12-30 01:28:00,223040,Warrior
AURORA,2023,July,1,1899-12-30 17:51:00,198133,Half the World Away
AURORA,2023,July,1,1899-12-30 18:55:00,223040,Warrior
AURORA,2023,July,1,1899-12-30 20:03:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,1,1899-12-30 20:58:00,194760,Running with the Wolves
AURORA,2023,July,2,1899-12-30 00:10:00,198133,Half the World Away
AURORA,2023,July,2,1899-12-30 12:47:00,198133,Half the World Away
AURORA,2023,July,2,1899-12-30 13:51:00,223040,Warrior
AURORA,2023,July,2,1899-12-30 18:46:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,2,1899-12-30 21:02:00,194760,Running with the Wolves
AURORA,2023,July,3,1899-12-30 17:21:00,194760,Running with the Wolves
AURORA,2023,July,3,1899-12-30 21:24:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,4,1899-12-30 18:44:00,223040,Warrior
AURORA,2023,July,4,1899-12-30 18:51:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,5,1899-12-30 10:27:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,6,1899-12-30 02:36:00,194760,Running with the Wolves
AURORA,2023,July,6,1899-12-30 04:02:00,223040,Warrior
AURORA,2023,July,6,1899-12-30 05:50:00,198133,Half the World Away
AURORA,2023,July,6,1899-12-30 06:10:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,7,1899-12-30 01:57:00,223040,Warrior
AURORA,2023,July,7,1899-12-30 05:39:00,198133,Half the World Away
AURORA,2023,July,7,1899-12-30 05:51:00,194760,Running with the Wolves
AURORA,2023,July,7,1899-12-30 20:13:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,7,1899-12-30 20:51:00,223040,Warrior
AURORA,2023,July,10,1899-12-30 01:27:00,194760,Running with the Wolves
AURORA,2023,July,10,1899-12-30 01:40:00,223040,Warrior
AURORA,2023,July,10,1899-12-30 10:56:00,198133,Half the World Away
AURORA,2023,July,10,1899-12-30 22:33:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,11,1899-12-30 04:31:00,194760,Running with the Wolves
AURORA,2023,July,11,1899-12-30 04:43:00,223040,Warrior
AURORA,2023,July,11,1899-12-30 06:08:00,152147,Half the World Away
AURORA,2023,July,11,1899-12-30 10:22:00,45958,Half the World Away
AURORA,2023,July,11,1899-12-30 20:39:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,12,1899-12-30 20:05:00,194760,Running with the Wolves
AURORA,2023,July,12,1899-12-30 20:16:00,223040,Warrior
AURORA,2023,July,13,1899-12-30 01:13:00,198133,Half the World Away
AURORA,2023,July,13,1899-12-30 18:56:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,14,1899-12-30 22:45:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,15,1899-12-30 13:41:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,15,1899-12-30 18:30:00,194760,Running with the Wolves
AURORA,2023,July,15,1899-12-30 19:31:00,1030,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,15,1899-12-30 21:01:00,194760,Running with the Wolves
AURORA,2023,July,15,1899-12-30 21:21:00,223040,Warrior
AURORA,2023,July,15,1899-12-30 22:39:00,198133,Half the World Away
AURORA,2023,July,16,1899-12-30 01:25:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,16,1899-12-30 03:08:00,194760,Running with the Wolves
AURORA,2023,July,16,1899-12-30 03:31:00,223040,Warrior
AURORA,2023,July,16,1899-12-30 05:49:00,198133,Half the World Away
AURORA,2023,July,16,1899-12-30 08:34:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,16,1899-12-30 17:24:00,194760,Running with the Wolves
AURORA,2023,July,16,1899-12-30 17:45:00,223040,Warrior
AURORA,2023,July,16,1899-12-30 19:21:00,198133,Half the World Away
AURORA,2023,July,16,1899-12-30 22:59:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,17,1899-12-30 10:24:00,198133,Half the World Away
AURORA,2023,July,18,1899-12-30 01:35:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,20,1899-12-30 04:11:00,194760,Running with the Wolves
AURORA,2023,July,20,1899-12-30 04:20:00,198133,Half the World Away
AURORA,2023,July,20,1899-12-30 11:02:00,220736,Warrior
AURORA,2023,July,20,1899-12-30 19:36:00,2319,Warrior
AURORA,2023,July,21,1899-12-30 01:25:00,198133,Half the World Away
AURORA,2023,July,23,1899-12-30 06:20:00,198133,Half the World Away
AURORA,2023,July,23,1899-12-30 08:32:00,223040,Warrior
AURORA,2023,July,23,1899-12-30 09:29:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,27,1899-12-30 02:05:00,157731,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,July,29,1899-12-30 09:37:00,194760,Running with the Wolves
AURORA,2023,July,31,1899-12-30 10:46:00,204106,Half the World Away
AURORA,2023,July,31,1899-12-30 10:54:00,223040,Warrior
AURORA,2023,August,1,1899-12-30 21:30:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,2,1899-12-30 11:19:00,74360,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,2,1899-12-30 20:20:00,229006,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,2,1899-12-30 20:29:00,223040,Warrior
AURORA,2023,August,2,1899-12-30 20:43:00,198133,Half the World Away
AURORA,2023,August,2,1899-12-30 20:46:00,194760,Running with the Wolves
AURORA,2023,August,4,1899-12-30 19:53:00,194760,Running with the Wolves
AURORA,2023,August,8,1899-12-30 01:47:00,198133,Half the World Away
AURORA,2023,August,9,1899-12-30 10:53:00,223040,Warrior
AURORA,2023,August,13,1899-12-30 03:00:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,13,1899-12-30 05:35:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,13,1899-12-30 18:32:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,13,1899-12-30 20:15:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,14,1899-12-30 19:53:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,15,1899-12-30 02:09:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,15,1899-12-30 21:11:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,16,1899-12-30 00:04:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,16,1899-12-30 21:34:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,17,1899-12-30 02:52:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,19,1899-12-30 04:08:00,198133,Half the World Away
AURORA,2023,August,19,1899-12-30 23:48:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,20,1899-12-30 14:54:00,214845,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,20,1899-12-30 23:53:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,21,1899-12-30 09:42:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
AURORA,2023,August,22,1899-12-30 01:42:00,218666,"Murder Song (5, 4, 3, 2, 1) - Acoustic"
